Title,Media URL,Pinterest board,Description,Link,Keywords
Lucasta Oval Signet: Oval lab-grown diamond ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0244.jpg,Lab-grown diamond rings,"A signet profile with an oval lab-grown diamond set flush into the face. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/lucasta-oval-signet?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"oval ring, lab grown diamond, ring, signet setting, made to order"
Magdalena Round Toi et Moi: Round lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0245.jpg,Round engagement rings,"Two stones set side by side: a round lab-grown diamond paired with a companion cut, each held in its own claws. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/magdalena-round-toi-et-moi?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"round ring, lab grown diamond, engagement ring, toi et moi setting, made to order"
Valentina Baguette Solitaire: Baguette lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0246.jpg,Lab-grown engagement rings,"A single baguette lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/valentina-baguette-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"baguette ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Avriel Cushion East-West: Cushion lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0247.jpg,Cushion engagement rings,"A cushion lab-grown diamond turned on its side and held in a slim east-west setting. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/avriel-cushion-east-west?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"cushion ring, lab grown diamond, engagement ring, east-west setting, made to order"
Avriel Solitaire: lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0248.jpg,Lab-grown engagement rings,"A single lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/avriel-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"lab grown diamond, engagement ring, solitaire setting, made to order"
Veronique Oval East-West: Oval lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0249.jpg,Oval engagement rings,"An oval lab-grown diamond turned on its side and held in a slim east-west setting. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/veronique-oval-east-west?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"oval ring, lab grown diamond, engagement ring, east-west setting, made to order"
Ione Solitaire: lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0250.jpg,Lab-grown engagement rings,"A single lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/ione-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"lab grown diamond, engagement ring, solitaire setting, made to order"
Violetta Blue Signet: lab-grown diamond ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0251.jpg,Lab-grown diamond rings,"A signet profile with a blue lab-grown diamond set flush into the face. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/violetta-blue-signet?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"lab grown diamond, ring, signet setting, made to order"
Hannelore Radiant Solitaire: Radiant lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0252.jpg,Radiant engagement rings,"A single radiant lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/hannelore-radiant-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"radiant ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Wendeline Oval Solitaire: Oval lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0253.jpg,Oval engagement rings,"A single oval lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/wendeline-oval-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"oval ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Xiomara Bezel: Moval lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0254.jpg,Moval engagement rings,"A lab-grown diamond wrapped in a clean, protective bezel of polished gold. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/xiomara-bezel?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"moval ring, lab grown diamond, engagement ring, bezel setting, made to order"
Yasmina Champagne Trillion Solitaire: Trillion lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0255.jpg,Coloured stone rings,"A single champagne trillion lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/yasmina-champagne-trillion-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"trillion ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Zabel Champagne Solitaire: Old Euro lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0256.jpg,Coloured stone rings,"A single champagne lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/zabel-champagne-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"old euro ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Zephyrine Blue Five Stone: lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0257.jpg,Coloured stone rings,"A blue lab-grown diamond flanked by four graduated stones, set low across the finger. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/zephyrine-blue-five-stone?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"lab grown diamond, engagement ring, five stone setting, made to order"
Anneliese Solitaire: lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0258.jpg,Lab-grown engagement rings,"A single lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/anneliese-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"lab grown diamond, engagement ring, solitaire setting, made to order"
Anneliese Cushion East-West: Cushion lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0259.jpg,Cushion engagement rings,"A cushion lab-grown diamond turned on its side and held in a slim east-west setting. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/anneliese-cushion-east-west?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"cushion ring, lab grown diamond, engagement ring, east-west setting, made to order"
Anneliese Oval East-West: Oval lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0260.jpg,Oval engagement rings,"An oval lab-grown diamond turned on its side and held in a slim east-west setting. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/anneliese-oval-east-west?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"oval ring, lab grown diamond, engagement ring, east-west setting, made to order"
Anneliese Radiant Solitaire: Radiant lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0261.jpg,Radiant engagement rings,"A single radiant lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/anneliese-radiant-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"radiant ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Ambretta Emerald East-West: Emerald lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0262.jpg,Emerald engagement rings,"An emerald lab-grown diamond turned on its side and held in a slim east-west setting. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/ambretta-emerald-east-west?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"emerald ring, lab grown diamond, engagement ring, east-west setting, made to order"
Belinda Solitaire: Old Euro lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0263.jpg,Old Euro engagement rings,"A single lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/belinda-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"old euro ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Belinda Radiant Solitaire: Radiant lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0264.jpg,Radiant engagement rings,"A single radiant lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/belinda-radiant-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"radiant ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Cressida Solitaire: Old Euro lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0265.jpg,Old Euro engagement rings,"A single lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/cressida-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"old euro ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Ellora Round Solitaire: Round lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0266.jpg,Round engagement rings,"A single round lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/ellora-round-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"round ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Domenica Elongated Cushion Solitaire: Elongated Cushion lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0267.jpg,Elongated Cushion engagement rings,"A single elongated cushion lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/domenica-elongated-cushion-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"elongated cushion ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Elspeth Pear East-West: Pear lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0268.jpg,Pear engagement rings,"A pear lab-grown diamond turned on its side and held in a slim east-west setting. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/elspeth-pear-east-west?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"pear ring, lab grown diamond, engagement ring, east-west setting, made to order"
Elspeth Solitaire: Roval lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0269.jpg,Lab-grown engagement rings,"A single lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/elspeth-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"roval ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Fortuna Champagne Solitaire: lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0270.jpg,Coloured stone rings,"A single champagne lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/fortuna-champagne-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"lab grown diamond, engagement ring, solitaire setting, made to order"
Fortuna Oval Solitaire: Oval lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0271.jpg,Oval engagement rings,"A single oval lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/fortuna-oval-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"oval ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Odessa Radiant Solitaire: Radiant lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0272.jpg,Radiant engagement rings,"A single radiant lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/odessa-radiant-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"radiant ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Georgina Old Mine Solitaire: Old Mine lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0273.jpg,Old Mine engagement rings,"A single old mine lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/georgina-old-mine-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"old mine ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Henrietta Oval Bezel: Oval lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0274.jpg,Oval engagement rings,"An oval lab-grown diamond wrapped in a clean, protective bezel of polished gold. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/henrietta-oval-bezel?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"oval ring, lab grown diamond, engagement ring, bezel setting, made to order"
Iolanthe Oval East-West: Oval lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0275.jpg,Oval engagement rings,"An oval lab-grown diamond turned on its side and held in a slim east-west setting. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/iolanthe-oval-east-west?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"oval ring, lab grown diamond, engagement ring, east-west setting, made to order"
Minerva Solitaire: lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0276.jpg,Lab-grown engagement rings,"A single lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/minerva-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"lab grown diamond, engagement ring, solitaire setting, made to order"
Janina East-West: Moval lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0277.jpg,Moval engagement rings,"A lab-grown diamond turned on its side and held in a slim east-west setting. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/janina-east-west?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"moval ring, lab grown diamond, engagement ring, east-west setting, made to order"
Ellora Heritage: lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0278.jpg,Lab-grown engagement rings,"A lab-grown diamond in a heritage setting with hand-finished detailing along the band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/ellora-heritage?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"lab grown diamond, engagement ring, heritage setting, made to order"
Klementine Emerald Solitaire: Emerald lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0279.jpg,Emerald engagement rings,"A single emerald lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/klementine-emerald-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"emerald ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Leonora Round Solitaire: Round lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0280.jpg,Round engagement rings,"A single round lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/leonora-round-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"round ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Leonora Pear Solitaire: Pear lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0281.jpg,Pear engagement rings,"A single pear lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/leonora-pear-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"pear ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Nicolette Toi et Moi: lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0282.jpg,Lab-grown engagement rings,"Two stones set side by side: a lab-grown diamond paired with a companion cut, each held in its own claws. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/nicolette-toi-et-moi?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"lab grown diamond, engagement ring, toi et moi setting, made to order"
Priscilla Cushion Signet: Cushion lab-grown diamond ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0283.jpg,Lab-grown diamond rings,"A signet profile with a cushion lab-grown diamond set flush into the face. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/priscilla-cushion-signet?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"cushion ring, lab grown diamond, ring, signet setting, made to order"
Raphaela Ruby Heritage: lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0284.jpg,Coloured stone rings,"A ruby lab-grown diamond in a heritage setting with hand-finished detailing along the band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/raphaela-ruby-heritage?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"lab grown diamond, engagement ring, heritage setting, made to order"
Rosalba Heritage: lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0285.jpg,Lab-grown engagement rings,"A lab-grown diamond in a heritage setting with hand-finished detailing along the band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/rosalba-heritage?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"lab grown diamond, engagement ring, heritage setting, made to order"
Sebastienne Round Signet: Round lab-grown diamond ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0286.jpg,Lab-grown diamond rings,"A signet profile with a round lab-grown diamond set flush into the face. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/sebastienne-round-signet?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"round ring, lab grown diamond, ring, signet setting, made to order"
Amabel Champagne Solitaire: lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0287.jpg,Coloured stone rings,"A single champagne lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/amabel-champagne-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"lab grown diamond, engagement ring, solitaire setting, made to order"
Amabel East-West: Moval lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0288.jpg,Moval engagement rings,"A lab-grown diamond turned on its side and held in a slim east-west setting. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/amabel-east-west?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"moval ring, lab grown diamond, engagement ring, east-west setting, made to order"
Theodosia Solitaire: Moval lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0289.jpg,Moval engagement rings,"A single lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/theodosia-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"moval ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Zoraya Champagne Marquise Solitaire: Marquise lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0290.jpg,Coloured stone rings,"A single champagne marquise lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/zoraya-champagne-marquise-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"marquise ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Tessaly Yellow Solitaire: lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0291.jpg,Coloured stone rings,"A single yellow lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/tessaly-yellow-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"lab grown diamond, engagement ring, solitaire setting, made to order"
Hesper Emerald Studs: Emerald lab-grown diamond earrings,https://www.alvoradiamonds.com/assets/social/pieces/alv-e-0008.jpg,Diamond earrings,"A pair of emerald lab-grown diamonds in secure claw settings, matched stone for stone. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/hesper-emerald-studs?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"emerald ring, lab grown diamond, earrings, studs setting, made to order"
Hesper Marquise Studs: Marquise lab-grown diamond earrings,https://www.alvoradiamonds.com/assets/social/pieces/alv-e-0009.jpg,Diamond earrings,"A pair of marquise lab-grown diamonds in secure claw settings, matched stone for stone. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/hesper-marquise-studs?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"marquise ring, lab grown diamond, earrings, studs setting, made to order"
Jessamy Marquise Studs: Marquise lab-grown diamond earrings,https://www.alvoradiamonds.com/assets/social/pieces/alv-e-0010.jpg,Diamond earrings,"A pair of marquise lab-grown diamonds in secure claw settings, matched stone for stone. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/jessamy-marquise-studs?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"marquise ring, lab grown diamond, earrings, studs setting, made to order"
Kestrel Round Studs: Round lab-grown diamond earrings,https://www.alvoradiamonds.com/assets/social/pieces/alv-e-0011.jpg,Diamond earrings,"A pair of round lab-grown diamonds in secure claw settings, matched stone for stone. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/kestrel-round-studs?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"round ring, lab grown diamond, earrings, studs setting, made to order"
