stock_no,category,colour,shape,carat,carat_band,clarity,cut,polish,symmetry,measurements,depth_pct,table_pct,ratio,lab,cert_no,verify_url,video_url
PDKP-2227,Fancy Colour,VIVID BLUE,OVAL,20.02,10ct+,VS2,,EX,VG,20.01 - 14.63 * 8.82,60.3,62.0,1.37,IGI,793622320,https://api.igi.org/viewpdf.php?r=793622320,https://workshop.360view.link/360viewer/360view.html?d=0306266-PDKP-2227
PDJP-111,Fancy Colour,VIVID BLUE,PEAR,1.41,1.00–1.99ct,VS1,,VG,VG,9.43 - 6.22 * 3.73,60.0,63.0,1.52,IGI,825681216,https://api.igi.org/viewpdf.php?r=825681216,https://workshop.360view.link/360viewer/360view.html?d=1808260-JP-111
PDKP-2441,Fancy Colour,LIGHT BROWN,OVAL,1.51,1.00–1.99ct,VVS2,,EX,EX,8.49 - 5.88 * 3.85,65.5,63.0,1.44,IGI,826605149,https://api.igi.org/viewpdf.php?r=826605149,https://workshop.360view.link/360viewer/360view.html?d=2208268-PDKP-2441
PDPV-123A,Fancy Colour,VIVID BROWN,PEAR,4.62,3.00–4.99ct,VS1,,EX,EX,14.82 - 8.84 * 5.34,60.4,65.0,1.68,IGI,784654973,https://api.igi.org/viewpdf.php?r=784654973,https://workshop.360view.link/360viewer/360view.html?d=2104262-PV-49-
PDKP-2434,Fancy Colour,LIGHT BROWN,OVAL,2.01,2.00–2.99ct,VVS2,,EX,EX,9.73 - 6.54 * 4.03,61.6,57.0,1.49,IGI,826605154,https://api.igi.org/viewpdf.php?r=826605154,https://workshop.360view.link/360viewer/360view.html?d=2408261-PDKP-2434
PDKP-2435,Fancy Colour,LIGHT BROWN,OVAL,2.56,2.00–2.99ct,VS1,,EX,EX,10.11 - 7.01 * 4.37,62.3,66.0,1.44,IGI,826605153,https://api.igi.org/viewpdf.php?r=826605153,https://workshop.360view.link/360viewer/360view.html?d=2408262-PDKP-2435
PDKP-2452,Fancy Colour,FANCY LIGHT BROWN,CUSHION,1.81,1.00–1.99ct,VS1,,EX,EX,8.34 - 6.06 * 3.91,64.5,64.0,1.38,IGI,826605390,https://api.igi.org/viewpdf.php?r=826605390,
PDKP-2457,Fancy Colour,LIGHT BROWN,CUSHION,1.96,1.00–1.99ct,VS1,,EX,EX,8.47 - 6.14 * 4.03,65.6,62.0,1.38,IGI,826605472,https://api.igi.org/viewpdf.php?r=826605472,
PDKP-2456,Fancy Colour,LIGHT BROWN,CUSHION,1.87,1.00–1.99ct,VS1,,EX,EX,9.44 - 6.29 * 3.66,58.2,53.0,1.5,IGI,826605473,https://api.igi.org/viewpdf.php?r=826605473,https://workshop.360view.link/360viewer/360view.html?d=2608266-PDKP-2456
PDKP-2433,Fancy Colour,FANCY LIGHT BROWN,OVAL,1.15,1.00–1.99ct,VVS2,,VG,VG,7.74 - 5.36 * 3.53,65.9,60.0,1.44,IGI,826605155,https://api.igi.org/viewpdf.php?r=826605155,https://workshop.360view.link/360viewer/360view.html?d=2608265-PDKP-2433
PDKP-1829,Fancy Colour,VIVID GREEN,CUSHION,1.59,1.00–1.99ct,VS1,,VG,EX,7.70 - 5.89 * 4.10,67.0,69.9,1.31,IGI,731579976,https://api.igi.org/viewpdf.php?r=731579976,https://workshop.360view.link/360viewer/360view.html?d=2811254-MK311
PDKP-1823,Fancy Colour,VIVID GREEN,CUSHION,1.51,1.00–1.99ct,VS2,,EX,FAIR,8 - 5.78 * 4,62.0,69.0,1.38,IGI,731579970,https://api.igi.org/viewpdf.php?r=731579970,https://workshop.360view.link/360viewer/360view.html?d=2811250-MK308
PDKP-2029,Fancy Colour,VIVID GREEN,RADIANT,3.06,3.00–4.99ct,VS1,,GOOD,EX,10.14 - 7.10 * 4.84,66.0,68.2,1.43,IGI,764698586,https://api.igi.org/viewpdf.php?r=764698586,https://workshop.360view.link/360viewer/360view.html?d=0902261-PDKP-2029
PDJK-20,Fancy Colour,VIVID GREEN,RADIANT,2.4,2.00–2.99ct,VS1,,EX,EX,9.60 - 6.50 * 4.34,66.8,65.0,1.48,IGI,783631333,https://api.igi.org/viewpdf.php?r=783631333,https://workshop.360view.link/360viewer/360view.html?d=0304261-JK-20
PDKP-1895,Fancy Colour,VIVID GREEN,ROUND,1.04,1.00–1.99ct,SI1,ID,VG,EX,6.50 - 6.53 * 4,61.3,56.0,1.0,IGI,735517050,https://api.igi.org/viewpdf.php?r=735517050,https://workshop.360view.link/360viewer/360view.html?d=2811250-MK318
PDKP-1896,Fancy Colour,VIVID GREEN,ROUND,0.81,Under 1ct,SI1,VG,VG,GOOD,6 - 6.01 * 3.60,59.9,63.0,1.0,IGI,735508795,https://api.igi.org/viewpdf.php?r=735508795,https://workshop.360view.link/360viewer/360view.html?d=2811251-mk319
PDKP-2445,Fancy Colour,VIVID GREEN,OVAL,0.93,Under 1ct,VVS2,,EX,EX,8.06 - 5.22 * 3,57.5,65.0,1.54,IGI,826605255,https://api.igi.org/viewpdf.php?r=826605255,https://workshop.360view.link/360viewer/360view.html?d=2408267-PDKP-2445
PDKP-2447,Fancy Colour,FANCY GREEN,OVAL,0.9,Under 1ct,VS1,,EX,EX,8.22 - 5.26 * 2.92,55.5,66.0,1.56,IGI,826605256,https://api.igi.org/viewpdf.php?r=826605256,https://workshop.360view.link/360viewer/360view.html?d=2408264-PDKP-2447
PDJP-10,Fancy Colour,VIVID GREEN,RADIANT,2.82,2.00–2.99ct,VVS2,,VG,EX,9.93 - 6..83 * 4.63,67.8,65.0,1.66,IGI,826605146,https://api.igi.org/viewpdf.php?r=826605146,https://workshop.360view.link/360viewer/360view.html?d=2408268-JP-10-PT
PDKP-2446,Fancy Colour,VIVID GREEN,OVAL,1.76,1.00–1.99ct,VVS2,,EX,EX,9.77 - 6.37 * 3.78,59.3,64.0,1.53,IGI,826605251,https://api.igi.org/viewpdf.php?r=826605251,https://workshop.360view.link/360viewer/360view.html?d=2608264-PDKP-2446
PDJK-53,Fancy Colour,VIVID PINK,CUSHION,8.88,5.00–9.99ct,VVS2,,VG,EX,14.86 - 10.62 * 6.72,63.3,65.0,1.4,IGI,783631650,https://api.igi.org/viewpdf.php?r=783631650,https://workshop.360view.link/360viewer/360view.html?d=1104266-JK-53-PR
PDKP-3060,Fancy Colour,VIVID PINK,CUSHION,8.01,5.00–9.99ct,VS1,,EX,EX,13.14 - 10.07 * 6.57,65.2,68.0,1.3,IGI,808608829,https://api.igi.org/viewpdf.php?r=808608829,
PDJK-7,Fancy Colour,VIVID PINK,CUSHION,5.78,5.00–9.99ct,VS1,,EX,EX,11.08 - 9.24 * 5.98,64.7,64.0,1.2,IGI,780616764,https://api.igi.org/viewpdf.php?r=780616764,https://workshop.360view.link/360viewer/360view.html?d=2403263-JK-579
PDJK-7-A,Fancy Colour,VIVID PINK,CUSHION,5.11,5.00–9.99ct,VS2,,GOOD,EX,10.58 - 8.50 * 6.07,71.4,65.0,1.24,IGI,777612645,https://api.igi.org/viewpdf.php?r=777612645,https://workshop.360view.link/360viewer/360view.html?d=1104260-JK-7-A
PDJK-8,Fancy Colour,INTENSE PINK,CUSHION,5.06,5.00–9.99ct,VS1,,EX,EX,9.73 - 8.70 * 6.10,70.1,63.0,1.12,IGI,780616763,https://api.igi.org/viewpdf.php?r=780616763,https://workshop.360view.link/360viewer/360view.html?d=2403267-JK-506
PDKP-1469,Fancy Colour,VIVID PINK,CUSHION,5.06,5.00–9.99ct,VS1,,EX,EX,12.24 - 8.83 * 5.86,66.4,60.0,1.39,IGI,724573609,https://api.igi.org/viewpdf.php?r=724573609,https://workshop.360view.link/360viewer/360view.html?d=1808256-PDKP-1469
PDKP-2124,Fancy Colour,VIVID PINK,CUSHION,5.06,5.00–9.99ct,VS2,,EX,EX,11.43 - 8.96 * 5.72,63.8,68.0,1.28,IGI,779630403,https://api.igi.org/viewpdf.php?r=779630403,https://workshop.360view.link/360viewer/360view.html?d=2503267-PDKP-2124-PR
PDKP-3059,Fancy Colour,VIVID PINK,CUSHION,5.01,5.00–9.99ct,VS2,,EX,EX,11.92 - 8.61 * 5.65,65.6,55.0,1.38,IGI,804643368,https://api.igi.org/viewpdf.php?r=804643368,
PDJK-2,Fancy Colour,INTENSE PINK,CUSHION,5.0,5.00–9.99ct,VS2,,EX,EX,11.01 - 8.25 - 5.91,71.6,57.0,1.33,IGI,778614223,https://api.igi.org/viewpdf.php?r=778614223,https://workshop.360view.link/360viewer/360view.html?d=1103268-JK-2-PR
PDKP-3058,Fancy Colour,VIVID PINK,CUSHION,5.0,5.00–9.99ct,VS1,,EX,EX,12.01 - 8.62 * 5.42,62.9,66.0,1.39,IGI,804643370,https://api.igi.org/viewpdf.php?r=804643370,
PDKP-2364,Fancy Colour,INTENSE PINK,CUSHION,4.55,3.00–4.99ct,VVS2,,EX,EX,9.69 - 9.64 * 5.96,61.8,66.0,1.01,IGI,810615203,https://api.igi.org/viewpdf.php?r=810615203,https://workshop.360view.link/360viewer/360view.html?d=2006264-PDKP-23064
PDKP-2178,Fancy Colour,INTENSE PINK,CUSHION,3.84,3.00–4.99ct,VVS2,,VG,EX,8.79 - 8.77 * 5.46,62.3,67.0,1.0,IGI,783630955,https://api.igi.org/viewpdf.php?r=783630955,https://workshop.360view.link/360viewer/360view.html?d=0904261-PDKP-2178
PDKP-2132,Fancy Colour,VIVID PINK,CUSHION,3.78,3.00–4.99ct,VS1,,EX,EX,11.06 - 8.01 * 5.13,64.0,64.0,1.38,IGI,782621273,https://api.igi.org/viewpdf.php?r=782621273,https://workshop.360view.link/360viewer/360view.html?d=3003261-PDKP-1132
PDKP-2123,Fancy Colour,VIVID PINK,CUSHION,3.76,3.00–4.99ct,VS1,,EX,VG,10.92 - 7.98 * 5.07,63.5,63.0,1.37,IGI,779630407,https://api.igi.org/viewpdf.php?r=779630407,https://workshop.360view.link/360viewer/360view.html?d=2503264-PDKP-2123-PR
PDJK-8a,Fancy Colour,VIVID PINK,CUSHION,3.09,3.00–4.99ct,VS2,,EX,EX,9.23 - 7.51 * 4.99,66.4,62.0,1.23,IGI,782623634,https://api.igi.org/viewpdf.php?r=782623634,https://workshop.360view.link/360viewer/360view.html?d=0204264-JK-8-A
PDJK-16,Fancy Colour,VIVID PINK,CUSHION,2.82,2.00–2.99ct,VS2,,EX,EX,8.93 - 7.17 * 4.77,66.5,63.0,1.25,IGI,780616729,https://api.igi.org/viewpdf.php?r=780616729,https://workshop.360view.link/360viewer/360view.html?d=2403267-JK-282
PDKP-2023,Fancy Colour,VIVID PINK,CUSHION,2.71,2.00–2.99ct,VVS2,,EX,EX,10.36 - 6.92 * 4.36,63.0,65.0,1.5,IGI,733591528,https://api.igi.org/viewpdf.php?r=733591528,https://workshop.360view.link/360viewer/360view.html?d=2909257-SS-37-SM
PDKL-29,Fancy Colour,VIVID PINK,CUSHION,2.52,2.00–2.99ct,VS1,,EX,EX,8.35 - 6.77 * 4.86,71.8,56.0,1.23,IGI,681516498,https://api.igi.org/viewpdf.php?r=681516498,https://workshop.360view.link/360viewer/360view.html?d=2402255-681516498
PDKP-2222,Fancy Colour,VIVID PINK,CUSHION,2.41,2.00–2.99ct,VS1,,EX,EX,7.59 - 7.56 * 4.75,62.8,66.0,1.0,IGI,788685650,https://api.igi.org/viewpdf.php?r=788685650,https://workshop.360view.link/360viewer/360view.html?d=2204267-PDKP-2221
PDKP-2142,Fancy Colour,VIVID PINK,CUSHION,2.38,2.00–2.99ct,VVS1,,EX,EX,7.75 - 7.65 * 4.65,60.8,65.0,1.01,IGI,783630141,https://api.igi.org/viewpdf.php?r=783630141,https://workshop.360view.link/360viewer/360view.html?d=0304265-PDKP-2142
PDKP-2228-A,Fancy Colour,VIVID PINK,CUSHION,2.26,2.00–2.99ct,VVS2,,EX,VG,7.43 - 7.41 * 4.57,61.7,65.0,1.0,IGI,788685921,https://api.igi.org/viewpdf.php?r=788685921,https://workshop.360view.link/360viewer/360view.html?d=3004267-PDKP-2228-PR
PDKP-2384,Fancy Colour,VIVID PINK,CUSHION,2.17,2.00–2.99ct,VVS2,,EX,EX,7.03 - 6.99 * 4.56,65.2,65.0,1.01,IGI,817666201,https://api.igi.org/viewpdf.php?r=817666201,https://workshop.360view.link/360viewer/360view.html?d=1508268-PDKP-2384
PDKP-2383,Fancy Colour,VIVID PINK,CUSHION,2.07,2.00–2.99ct,VVS1,,EX,EX,6.98 - 6.88 * 4.57,66.4,62.0,1.01,IGI,817666200,https://api.igi.org/viewpdf.php?r=817666200,https://workshop.360view.link/360viewer/360view.html?d=1508265-PDKP-2383
PDKP-2385,Fancy Colour,VIVID PINK,CUSHION,2.06,2.00–2.99ct,VVS2,,EX,EX,6.96 - 6.95 * 4.56,65.6,63.0,1.0,IGI,817666202,https://api.igi.org/viewpdf.php?r=817666202,https://workshop.360view.link/360viewer/360view.html?d=1508268-PDKP-2385
PDKP-2388,Fancy Colour,VIVID PINK,CUSHION,2.06,2.00–2.99ct,VS1,,VG,VG,6.98 - 6.74 * 4.57,67.8,64.0,1.04,IGI,817666205,https://api.igi.org/viewpdf.php?r=817666205,https://workshop.360view.link/360viewer/360view.html?d=1508262-PDKP-2388
PDKP-2386,Fancy Colour,VIVID PINK,CUSHION,2.05,2.00–2.99ct,VVS2,,VG,VG,6.96 - 6.92 * 4.51,65.2,67.0,1.01,IGI,817666203,https://api.igi.org/viewpdf.php?r=817666203,https://workshop.360view.link/360viewer/360view.html?d=1508262-PDKP-2386
PDKP-2387,Fancy Colour,VIVID PINK,CUSHION,2.05,2.00–2.99ct,VVS1,,VG,VG,6.96 - 6.95 * 4.48,64.5,64.0,1.0,IGI,817666204,https://api.igi.org/viewpdf.php?r=817666204,https://workshop.360view.link/360viewer/360view.html?d=1508266-PDKP-2387
PDKP-1838,Fancy Colour,VIVID PINK,CUSHION,1.65,1.00–1.99ct,VS1,,EX,EX,8.34 - 6.07 * 4.03,66.4,62.0,1.37,IGI,691561180,https://api.igi.org/viewpdf.php?r=691561180,https://workshop.360view.link/360viewer/360view.html?d=0704254-691561180
PDKP-2221,Fancy Colour,VIVID PINK,CUSHION,1.59,1.00–1.99ct,VVS2,,EX,VG,6.57 - 6.90 * 4.21,64.8,63.0,0.95,IGI,788685649,https://api.igi.org/viewpdf.php?r=788685649,https://workshop.360view.link/360viewer/360view.html?d=2204267-PDKP-2221
PDKP-1837,Fancy Colour,VIVID PINK,CUSHION,1.56,1.00–1.99ct,VVS2,,EX,VG,8.23 - 5.94 * 4.01,67.5,59.0,1.39,IGI,691561169,https://api.igi.org/viewpdf.php?r=691561169,https://workshop.360view.link/360viewer/360view.html?d=0704250-691561169
PDKP-2110,Fancy Colour,VIVID PINK,CUSHION,1.56,1.00–1.99ct,VS1,,EX,EX,8.63 - 5.95 * 3.82,64.2,68.0,1.45,IGI,770624683,https://api.igi.org/viewpdf.php?r=770624683,https://workshop.360view.link/360viewer/360view.html?d=1003264-PDKP-2110
PDKP-2068,Fancy Colour,INTENSE PINK,CUSHION,1.47,1.00–1.99ct,VVS2,,VG,EX,6.62 - 6.55 * 4.44,67.8,63.0,1.01,IGI,790652623,https://api.igi.org/viewpdf.php?r=790652623,https://workshop.360view.link/360viewer/360view.html?d=3004265-PDKP-2068-PR
PDKP-1836,Fancy Colour,INTENSE PINK,CUSHION,1.41,1.00–1.99ct,VVS2,,EX,EX,7.74 - 5.68 * 3.95,69.5,63.0,1.36,IGI,693508636,https://api.igi.org/viewpdf.php?r=693508636,https://workshop.360view.link/360viewer/360view.html?d=1504252-693508636
PDKP-2375,Fancy Colour,VIVID PINK,CUSHION,1.09,1.00–1.99ct,VVS2,,EX,EX,5.58 - 5.57 * 3.70,66.4,61.0,1.0,IGI,817666208,https://api.igi.org/viewpdf.php?r=817666208,https://workshop.360view.link/360viewer/360view.html?d=1508264-PDKP-2375
PDKP-2380,Fancy Colour,VIVID PINK,CUSHION,1.08,1.00–1.99ct,VVS2,,EX,VG,5.66 - 5.61 * 3.66,65.2,61.0,1.01,IGI,817666212,https://api.igi.org/viewpdf.php?r=817666212,https://workshop.360view.link/360viewer/360view.html?d=1508262-PDKP-2380
PDKP-2374,Fancy Colour,VIVID PINK,CUSHION,1.05,1.00–1.99ct,VS1,,EX,VG,5.56 - 5.51 * 3.62,65.7,61.0,1.01,IGI,817666207,https://api.igi.org/viewpdf.php?r=817666207,https://workshop.360view.link/360viewer/360view.html?d=1508260-PDKP-2374
PDKP-2377,Fancy Colour,VIVID PINK,CUSHION,1.05,1.00–1.99ct,VVS2,,VG,EX,5.57 - 5.53 * 3.62,65.5,63.0,1.01,IGI,817666210,https://api.igi.org/viewpdf.php?r=817666210,https://workshop.360view.link/360viewer/360view.html?d=1508267-PDKP-2377
PDKP-2373,Fancy Colour,VIVID PINK,CUSHION,1.04,1.00–1.99ct,VVS2,,VG,VG,5.57 - 5.54 * 3.63,65.5,61.0,1.01,IGI,817666206,https://api.igi.org/viewpdf.php?r=817666206,https://workshop.360view.link/360viewer/360view.html?d=1508265-PDKP-2373
PDKP-2376,Fancy Colour,VIVID PINK,CUSHION,1.04,1.00–1.99ct,VVS1,,EX,EX,5.49 - 5.47 * 3.66,66.9,63.0,1.0,IGI,817666209,https://api.igi.org/viewpdf.php?r=817666209,https://workshop.360view.link/360viewer/360view.html?d=1508267-PDKP-2376
PDKP-2378,Fancy Colour,VIVID PINK,CUSHION,1.02,1.00–1.99ct,VS1,,EX,VG,5.55 - 5.54 * 3.53,63.7,62.0,1.0,IGI,817666211,https://api.igi.org/viewpdf.php?r=817666211,https://workshop.360view.link/360viewer/360view.html?d=1508266-PDKP-2378
PDKP-2379,Fancy Colour,VIVID PINK,CUSHION,1.01,1.00–1.99ct,VS1,,VG,VG,5.63 - 5.55 * 3.43,61.8,66.0,1.01,IGI,826604932,https://api.igi.org/viewpdf.php?r=826604932,https://workshop.360view.link/360viewer/360view.html?d=1508268-PDKP-2379
PDKP-2338,Fancy Colour,VIVID PINK,CUSHION,0.84,Under 1ct,VS1,,VG,VG,5.07 - 5.01 * 3.40,67.9,65.0,1.01,IGI,795624195,https://api.igi.org/viewpdf.php?r=795624195,https://workshop.360view.link/360viewer/360view.html?d=2005268-PDKP-2338
PDKP-2173,Fancy Colour,VIVID PINK,CUSHION,0.8,Under 1ct,VS1,,VG,VG,5.09 - 4.90 * 3.47,70.8,59.0,1.04,IGI,784655021,https://api.igi.org/viewpdf.php?r=784655021,https://workshop.360view.link/360viewer/360view.html?d=0303262-kl-24-pr
PDKP-2415,Fancy Colour,VIVID PINK,CUSHION,0.78,Under 1ct,VVS2,,VG,VG,5.02 - 4.94 * 3.32,67.2,67.0,1.02,IGI,826604960,https://api.igi.org/viewpdf.php?r=826604960,https://workshop.360view.link/360viewer/360view.html?d=1508268-PDKP-2415
PDKP-2398,Fancy Colour,VIVID PINK,CUSHION,0.73,Under 1ct,VVS2,,VG,VG,5.09 - 4.86 * 3.20,65.8,61.0,1.05,IGI,826604943,https://api.igi.org/viewpdf.php?r=826604943,https://workshop.360view.link/360viewer/360view.html?d=1208264-PDKP-2398
PDKP-2172,Fancy Colour,VIVID PINK,CUSHION,0.71,Under 1ct,VS1,,VG,GOOD,5.41 - 4.39 * 3.19,72.7,59.0,1.23,IGI,784655020,https://api.igi.org/viewpdf.php?r=784655020,https://workshop.360view.link/360viewer/360view.html?d=0303268-kl-23-pr
PDKP-2427,Fancy Colour,VIVID PINK,CUSHION,0.71,Under 1ct,VVS2,,VG,VG,5.02 - 4.47 * 3.35,74.9,58.0,1.12,IGI,826604972,https://api.igi.org/viewpdf.php?r=826604972,https://workshop.360view.link/360viewer/360view.html?d=1208267-PDKP-2427
PDKP-2403,Fancy Colour,VIVID PINK,CUSHION,0.56,Under 1ct,VS2,,VG,GD,4.93 - 4.31 * 2.80,65.0,64.0,1.14,IGI,826604948,https://api.igi.org/viewpdf.php?r=826604948,https://workshop.360view.link/360viewer/360view.html?d=1308268-PDKP-2403
PDKP-2418,Fancy Colour,VIVID PINK,CUSHION,0.49,Under 1ct,VVS2,,VG,VG,4.52 - 4.28 * 2.76,64.5,66.0,1.06,IGI,826604963,https://api.igi.org/viewpdf.php?r=826604963,https://workshop.360view.link/360viewer/360view.html?d=1508265-PDKP-2418
PDKP-2421,Fancy Colour,VIVID PINK,CUSHION,0.43,Under 1ct,VS1,,EX,EX,4.13 - 4.00 * 2.72,68.0,64.0,1.03,IGI,826604966,https://api.igi.org/viewpdf.php?r=826604966,https://workshop.360view.link/360viewer/360view.html?d=1508260-PDKP-2421
PDKP-2430,Fancy Colour,INTENSE PINK,CUSHION,0.41,Under 1ct,VVS2,,VG,VG,3.92 - 3.84 * 2.82,73.4,62.0,1.02,IGI,826604975,https://api.igi.org/viewpdf.php?r=826604975,https://workshop.360view.link/360viewer/360view.html?d=1208267-PDKP-2430
PDKP-2424,Fancy Colour,VIVID PINK,CUSHION,0.35,Under 1ct,VVS2,,VG,VG,3.98 - 3.75 * 2.45,65.3,60.0,1.06,IGI,826604969,https://api.igi.org/viewpdf.php?r=826604969,https://workshop.360view.link/360viewer/360view.html?d=1808268-PDKP-2424
PDKP-2425,Fancy Colour,VIVID PINK,CUSHION,0.33,Under 1ct,VS1,,VG,VG,3.90 - 3.69 * 2.39,64.8,63.0,1.06,IGI,826604970,https://api.igi.org/viewpdf.php?r=826604970,https://workshop.360view.link/360viewer/360view.html?d=1308267-PDKP-2425
PDKL-34,Fancy Colour,INTENSE PINK,EMERALD,8.88,5.00–9.99ct,VVS2,,EX,EX,13.93 - 9.51 * 6.45,67.8,62.0,1.46,IGI,723584116,https://api.igi.org/viewpdf.php?r=723584116,https://workshop.360view.link/360viewer/360view.html?d=0608253-PDKP-1391
PDKP-2203,Fancy Colour,INTENSE PINK,EMERALD,5.08,5.00–9.99ct,VS1,,VG,EX,11.82 - 8.09 * 5.37,66.4,62.0,1.46,IGI,786626084,https://api.igi.org/viewpdf.php?r=786626084,https://workshop.360view.link/360viewer/360view.html?d=2104266-PDKP-2202
PDKP-1396-M,Fancy Colour,INTENSE PINK,EMERALD,5.03,5.00–9.99ct,VS1,,VG,EX,11.31 - 8.12 * 5.59,68.8,64.0,1.39,IGI,731542038,https://api.igi.org/viewpdf.php?r=731542038,https://workshop.360view.link/360viewer/360view.html?d=1609252-pdkp-1396-pr
PDKP-2010,Fancy Colour,INTENSE PINK,EMERALD,5.01,5.00–9.99ct,VS1,,EX,EX,11.77 - 7.89 * 5.37,68.1,62.0,1.49,IGI,741588100,https://api.igi.org/viewpdf.php?r=741588100,https://workshop.360view.link/360viewer/360view.html?d=2212257-VV-1-PR
PDKP-2202,Fancy Colour,INTENSE PINK,EMERALD,5.01,5.00–9.99ct,VS1,,EX,EX,11.79 - 7.98 * 5.40,67.7,60.0,1.48,IGI,786626082,https://api.igi.org/viewpdf.php?r=786626082,
PDJP-105,Fancy Colour,VIVID PINK,EMERALD,3.09,3.00–4.99ct,VS1,,EX,EX,9.76 - 6.78 * 4.68,69.0,61.0,1.44,IGI,801684001,https://api.igi.org/viewpdf.php?r=801684001,https://workshop.360view.link/360viewer/360view.html?d=1606267-JP-105-
PDJP-103,Fancy Colour,VIVID PINK,EMERALD,3.07,3.00–4.99ct,VS1,,EX,EX,9.58 - 6.99 * 4.77,68.2,65.0,1.37,IGI,801684000,https://api.igi.org/viewpdf.php?r=801684000,https://workshop.360view.link/360viewer/360view.html?d=1606266-JP-103-
PDJP-104,Fancy Colour,VIVID PINK,EMERALD,3.06,3.00–4.99ct,VS1,,EX,EX,9.62 - 6.89 * 4.70,68.2,62.0,1.4,IGI,805634702,https://api.igi.org/viewpdf.php?r=805634702,https://workshop.360view.link/360viewer/360view.html?d=1606266-JP-104-176
PDH-02,Fancy Colour,INTENSE PINK,EMERALD,3.02,3.00–4.99ct,VS1,,EX,EX,10.02 - 6.53 * 4.50,68.9,67.0,1.53,IGI,756505697,https://api.igi.org/viewpdf.php?r=756505697,https://workshop.360view.link/360viewer/360view.html?d=3012251-PDKP-02-PR
PDJP-102,Fancy Colour,VIVID PINK,EMERALD,3.01,3.00–4.99ct,VS1,,EX,EX,9.63 - 6.91 * 4.58,66.3,70.0,1.39,IGI,805634703,https://api.igi.org/viewpdf.php?r=805634703,https://workshop.360view.link/360viewer/360view.html?d=1606260-JP-102-P-
PDKP-1902,Fancy Colour,VIVID PINK,EMERALD,2.99,2.00–2.99ct,VS2,,EX,EX,10.07 - 6.73 * 4.42,65.7,67.0,1.5,IGI,733591040,https://api.igi.org/viewpdf.php?r=733591040,https://workshop.360view.link/360viewer/360view.html?d=2011258-PDKP-1902
PDPV-162,Fancy Colour,INTENSE PINK,EMERALD,2.59,2.00–2.99ct,VVS2,,EX,EX,9.24 - 6.52 * 4.38,67.2,64.0,1.42,IGI,754566597,https://api.igi.org/viewpdf.php?r=754566597,https://workshop.360view.link/360viewer/360view.html?d=3012257-PV-162-PR
PDKP-1356,Fancy Colour,INTENSE PINK,EMERALD,2.56,2.00–2.99ct,VVS2,,EX,EX,8.03 - 7.51 * 4.62,61.5,67.0,1.07,IGI,713531466,https://api.igi.org/viewpdf.php?r=713531466,https://workshop.360view.link/360viewer/360view.html?d=0107250-abm-34a
PDPV-167,Fancy Colour,INTENSE PINK,EMERALD,2.54,2.00–2.99ct,VS 1,,EX,EX,9.15 - 6.54 * 4.38,67.0,62.0,1.4,IGI,754566602,https://api.igi.org/viewpdf.php?r=754566602,https://workshop.360view.link/360viewer/360view.html?d=3012250-PV-167-PR
PDKP-2247,Fancy Colour,INTENSE PINK,EMERALD,1.1,1.00–1.99ct,VS1,,EX,EX,6.88 - 4.96 * 3.30,66.5,71.0,1.39,IGI,790652629,https://api.igi.org/viewpdf.php?r=790652629,https://workshop.360view.link/360viewer/360view.html?d=2704264-PDKP-2247-
PDPV-170,Fancy Colour,INTENSE PINK,EMERALD,2.09,2.00–2.99ct,VS1,,EX,EX,8.53 - 6.11 * 4.11,67.3,65.0,1.4,IGI,754566605,https://api.igi.org/viewpdf.php?r=754566605,https://workshop.360view.link/360viewer/360view.html?d=3012258-PV-170-PR
PDPV-171,Fancy Colour,FANCY PINK,EMERALD,2.05,2.00–2.99ct,VS1,,EX,EX,8.62 - 5.98 * 4.06,67.9,66.0,1.44,IGI,754566606,https://api.igi.org/viewpdf.php?r=754566606,https://workshop.360view.link/360viewer/360view.html?d=3012255-PV-171-PR
PDPV-252,Fancy Colour,VIVID PINK,HEART,10.1,10ct+,VS2,,EX,EX,12.39 - 14.63 * 7.86,53.2,62.0,0.85,IGI,739527438,https://api.igi.org/viewpdf.php?r=739527438,https://workshop.360view.link/360viewer/360view.html?d=1805268-PV-252-P
PDPV-251,Fancy Colour,INTENSE PINK,HEART,10.02,10ct+,VS1,,EX,EX,13.23 - 13.86 * 7.71,55.6,61.0,0.95,IGI,791642889,https://api.igi.org/viewpdf.php?r=791642889,https://workshop.360view.link/360viewer/360view.html?d=1805261-PV-251-P
PDKP-2303,Fancy Colour,VIVID PINK,HEART,6.05,5.00–9.99ct,VVS2,,EX,EX,10.54 - 11.54 * 6.23,54.0,67.0,0.91,IGI,787611083,https://api.igi.org/viewpdf.php?r=787611083,https://workshop.360view.link/360viewer/360view.html?d=2504260-P-1268
PDKP-2088,Fancy Colour,VIVID PINK,HEART,5.07,5.00–9.99ct,VS2,,EX,EX,11.12 - 11.74 * 6.63,56.5,59.0,0.95,IGI,727552271,https://api.igi.org/viewpdf.php?r=727552271,https://workshop.360view.link/360viewer/360view.html?d=2702263-PDKP-2088
PDPV-256,Fancy Colour,VIVID PINK,HEART,5.01,5.00–9.99ct,VS1,,EX,EX,9.80 - 11.21 * 5.81,51.8,68.0,0.87,IGI,803614507,https://api.igi.org/viewpdf.php?r=803614507,https://workshop.360view.link/360viewer/360view.html?d=3107265-PV-255-PR-
